"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-21",,,,,"0.15",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-07",,,,,"0.99",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-13",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-14",,,,,"0.05",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-19",,,,,"1.15",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-21",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-22",,,,,"1.18",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-23",,,,,"0.42",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-25",,"    2","0.06",,"0.06",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-27",,,,,"0.17",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-29",,,,,"0.16",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-07-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-05",,,,,"0.36",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-27",,,,,"0.01",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-08-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-03",,,,,"0.02",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-04",,,,,"0.68",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-06",,,,,"0.22",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-09-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-18",,,,,"0.21",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-19",,,,,"0.08",,,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0122","AUSTIN 5.6 WSW, TX US","2024-11-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-01",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-02",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-03",,,,,"1.08","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-04",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-05",,,,,"0.11","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-08",,,,,"0.20","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-09",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-10",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-11",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-12",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-13",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-14",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-15",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-16",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-17",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-18",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-19",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-20",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-21",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-22",,,,,"2.95","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-23",,,,,"0.30","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-24",,,,,"0.55","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-25",,,,,"0.76","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-26",,,,,"0.01","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-27",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-28",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-29",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-30",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-01-31",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-01",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-02",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-03",,,,,"0.40","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-04",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-05",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-08",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-09",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-11",,,,,"0.79","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-12",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-13",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-15",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-16",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-17",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-18",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-20",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-25",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-26",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-27",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-28",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-02-29",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-03",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-04",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-05",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-06",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-07",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-08",,,,,"0.37","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-09",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-11",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-12",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-13",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-14",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-15",,,,,"0.05","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-16",,,,,"0.02","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-17",,,,,"0.80","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-18",,,,,"0.04","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-19",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-20",,,,,"0.00","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-21",,,,,"0.04","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
"US1TXTV0441","AUSTIN 1.6 SW, TX US","2024-03-22",,,,,"0.15","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,
